segment_id,material,risk_method,risk_score,risk_band
e326711c-4791-45e6-84b8-ba205f9990f5,CON,PCCP_RULE,1.0,Low
a772303b-7366-4d65-82de-820d69e32284,CON,PCCP_RULE,2.0,Medium
23bf92d1-ff2c-4937-9c99-d160923d5451,CON,PCCP_RULE,2.0,Medium
9b9cbe9b-e8bb-4cf6-aaf3-06837330ff4e,CON,PCCP_RULE,1.0,Low
04339139-9ede-4151-a44e-b70daf1935ed,CON,PCCP_RULE,1.0,Low
f1608b08-a0f6-4c0f-b71b-527e489fe9a2,CON,PCCP_RULE,3.0,High
a6d6bc72-64ad-41f4-a699-170b0019b28c,CON,PCCP_RULE,3.0,High
4e97fd1e-4324-4f17-8f1a-7e523a91cafa,CON,PCCP_RULE,3.0,High
1092f947-2386-4f60-a35c-1dfbe5199b28,CON,PCCP_RULE,1.0,Low
03637ea6-5dc8-4911-bd29-b12d9c8268d7,CON,PCCP_RULE,1.0,Low
d88b654d-63b9-4516-a2e5-48420f783f00,CON,PCCP_RULE,1.0,Low
36fab0da-8e19-4f1d-b716-a2682ac4e4d4,CON,PCCP_RULE,1.0,Low
159a19c8-9ee2-4d97-a81e-85cadf3d5956,CON,PCCP_RULE,1.0,Low
01fcf5a7-bc3d-49c7-9fd0-429aedbce121,CON,PCCP_RULE,1.0,Low
61de804c-ca19-454b-85dd-1f7911c5c72a,CON,PCCP_RULE,2.0,Medium
19bbe687-c7c4-473d-b1d8-9659ee18c404,CON,PCCP_RULE,2.0,Medium
ad92ca11-0f88-451a-a854-1053b83b0a77,CON,PCCP_RULE,2.0,Medium
6dcc32df-0a2c-4485-9e54-711b9736baf1,CON,PCCP_RULE,2.0,Medium
d4cc526f-d4d5-4e79-ad72-5da97a222fcb,CON,PCCP_RULE,2.0,Medium
8a0e793e-d18d-459a-81aa-f39dca09a8e0,CON,PCCP_RULE,2.0,Medium
09d87a5b-55a1-4040-a113-54054bcdaa28,CON,PCCP_RULE,2.0,Medium
e6796469-834c-4858-9e74-e870842d3ca4,CON,PCCP_RULE,2.0,Medium
9357bb49-8a7c-4373-a903-b96b93704b71,CON,PCCP_RULE,2.0,Medium
2b69df97-da17-476f-b021-5fb2521b062c,CON,PCCP_RULE,2.0,Medium
95a76862-f1c4-4879-9338-369622596faa,CON,PCCP_RULE,2.0,Medium
c279a890-538a-4624-8849-2d5403172945,CON,PCCP_RULE,1.0,Low
7492d1a2-f0c2-4ba8-9e53-1116b20111db,CON,PCCP_RULE,1.0,Low
888977d3-4faf-4c90-b622-09d35b5fa4e5,CON,PCCP_RULE,1.0,Low
178d0016-860a-407d-a124-079473e55098,CON,PCCP_RULE,1.0,Low
eaca195f-0f24-4256-8b1b-91f34c824e01,CON,PCCP_RULE,1.0,Low
e3e14ae8-3fc3-4df5-a970-a9c12bde6997,CON,PCCP_RULE,2.0,Medium
c038a6ef-8f4f-4671-a00e-036f5f5432d6,CON,PCCP_RULE,3.0,High
088d3de3-2d25-4a5f-a92a-2def7f013484,CON,PCCP_RULE,3.0,High
807ee942-cd0a-4ccd-bd10-d22302ac52e1,CON,PCCP_RULE,3.0,High
d749b138-941e-4a08-8124-742d5ae2eaf5,CON,PCCP_RULE,1.0,Low
bd8f76fb-f44a-4d07-881f-556782209e14,CON,PCCP_RULE,3.0,High
58701ca1-d3ff-410b-9212-3775c038c514,CON,PCCP_RULE,1.0,Low
eb288b61-4aa6-446f-aca7-70ce154a8138,CON,PCCP_RULE,2.0,Medium
b4315a4e-91d6-432a-9d88-0f4732950c24,CON,PCCP_RULE,1.0,Low
41a1f3a7-df61-4a8c-a9b8-67eb87cf7bd5,CON,PCCP_RULE,2.0,Medium
e39314b0-8313-4b28-b3bd-757bbe6a4aa3,CON,PCCP_RULE,1.0,Low
142dd3ef-2223-48dd-8f80-597051877dea,CON,PCCP_RULE,1.0,Low
2f609a06-b5bc-441c-996c-3eb6506173b4,CON,PCCP_RULE,1.0,Low
488aa4fd-6ee9-4d3b-a9b9-86b37c9aa00a,CON,PCCP_RULE,2.0,Medium
2d4db795-7e01-44ff-9805-f586d1df9b3c,CON,PCCP_RULE,2.0,Medium
1303e236-a535-440a-bd51-8457df4a9830,CON,PCCP_RULE,1.0,Low
da6fe1b5-2340-4fd4-bd8a-b93c89447adb,CON,PCCP_RULE,1.0,Low
e4c06016-a515-4f5a-9ef2-0d3b3059d48f,CON,PCCP_RULE,1.0,Low
fab3bff4-b59f-4eae-bcce-1763d369d028,CON,PCCP_RULE,1.0,Low
830b6903-8cff-4876-ad39-d1edb3ddfe0f,CON,PCCP_RULE,1.0,Low
5cbec20a-618d-456b-8e89-a0a069ef3384,CON,PCCP_RULE,3.0,High
ffec9a40-422b-4c15-8419-986d8d643e10,CON,PCCP_RULE,1.0,Low
e379310e-203a-4e84-a068-fe6b5b430867,CON,PCCP_RULE,1.0,Low
442a3c35-7dc6-4455-89d0-c20bac674915,CON,PCCP_RULE,2.0,Medium
d532249a-5867-41cf-b0b7-b14a5ccc90dc,CON,PCCP_RULE,2.0,Medium
93505b28-c29e-40f4-90d2-7589cf9f8468,CON,PCCP_RULE,2.0,Medium
46aa3572-5426-4ccc-b76d-5144d1a7d4ef,CON,PCCP_RULE,1.0,Low
28f3f3d5-0360-4c1a-9d15-25de93c4aef7,CON,PCCP_RULE,3.0,High
af47212e-f818-45f8-8ae7-c26151a37774,CON,PCCP_RULE,1.0,Low
9b523c76-0775-475f-9719-1f05bb4a6e8b,CON,PCCP_RULE,1.0,Low
9c98a4a9-3566-4b4a-b562-d1dca2b3391b,CON,PCCP_RULE,3.0,High
4ffd4cc7-cfcd-4faa-89c3-4196e33e7d31,CON,PCCP_RULE,1.0,Low
c7f90d28-c3fc-4866-88c8-ee26ed989230,CON,PCCP_RULE,1.0,Low
40cd0c60-eff6-42ae-b4ae-62855fe4c459,CON,PCCP_RULE,1.0,Low
3f2aa3ce-05a0-4836-bd07-c12f9845643a,CON,PCCP_RULE,2.0,Medium
d77d71af-ca17-4028-8482-e5be488b5153,CON,PCCP_RULE,2.0,Medium
aebdb27d-2918-422c-9f1c-3f88524b63b9,CON,PCCP_RULE,1.0,Low
8b51b3ec-0882-4a53-aaa0-034a2797dd2c,CON,PCCP_RULE,1.0,Low
5e1a67a9-ff5a-470d-a8c4-5a5d947240fe,CON,PCCP_RULE,2.0,Medium
e4061ed2-fbe2-4a14-9e32-d7a4188d0173,CON,PCCP_RULE,1.0,Low
648a4ade-b6d4-4bb6-a2e7-89ea2b852f4d,CON,PCCP_RULE,1.0,Low
ec6fe077-89de-466c-8f5e-fba25c27f1ab,CON,PCCP_RULE,1.0,Low
35884221-54be-43f3-a16b-147762b6e5f8,CON,PCCP_RULE,1.0,Low
b77a21ce-0b69-4c10-ae3e-8ac91caa4ac3,CON,PCCP_RULE,1.0,Low
c1ec2962-ada2-4e3c-82a1-af0d2c145419,CON,PCCP_RULE,1.0,Low
a13207a8-35db-4f1a-8287-3baf82caaa97,CON,PCCP_RULE,1.0,Low
da417421-daee-43f5-b372-8bbe8cd043a4,CON,PCCP_RULE,1.0,Low
ab163798-67b6-4ba8-8b5f-c9c5a3548211,CON,PCCP_RULE,3.0,High
93fcc2c4-abd1-42fc-906d-833b9e85ae0b,CON,PCCP_RULE,1.0,Low
9fadaa41-603e-4622-bd26-b759ee611294,CON,PCCP_RULE,2.0,Medium
a993933a-f92a-410e-a242-d590897f3194,CON,PCCP_RULE,1.0,Low
f6a754bc-25fe-4669-bf61-b9a8d4ab765b,CON,PCCP_RULE,1.0,Low
4ba307b5-5b31-4119-97ba-fe2c22e2fdd3,CON,PCCP_RULE,1.0,Low
794db650-77e0-4336-bab2-afbac34bfeae,CON,PCCP_RULE,1.0,Low
8b7485ff-8d1e-4cef-ad03-f9700069cdfb,CON,PCCP_RULE,1.0,Low
878efe97-c7d5-43f1-9a85-ee8fffb1d263,CON,PCCP_RULE,1.0,Low
3c3f700f-d3b6-465e-85e0-5bbc259b7af1,CON,PCCP_RULE,3.0,High
41a808be-1bb0-4748-a588-f9832dbe7e05,CON,PCCP_RULE,1.0,Low
36661828-8d74-4bf9-8263-b41561ad129f,CON,PCCP_RULE,1.0,Low
80e2127c-18c4-4d27-a605-60413cf6c923,CON,PCCP_RULE,1.0,Low
06528470-2d3e-41fd-b545-51e3b51b8ddc,CON,PCCP_RULE,2.0,Medium
9a0ebf42-8aa8-4e13-ac91-f592afc159bb,CON,PCCP_RULE,1.0,Low
88b04c91-62b8-4643-a5bc-eef63cf49ac1,CON,PCCP_RULE,2.0,Medium
5addeac3-a25d-4f0a-aa86-8eea0be2ee44,CON,PCCP_RULE,3.0,High
0c9f55a2-3976-4209-a034-5ba59364241e,CON,PCCP_RULE,3.0,High
5a1c0317-f2d0-4fe4-a801-63bc3a202673,CON,PCCP_RULE,1.0,Low
75ded702-049c-407a-8a70-5e6b831f289e,CON,PCCP_RULE,1.0,Low
3706e2e7-44e4-4e41-af52-ae3349672524,CON,PCCP_RULE,1.0,Low
9a7f735d-5f2d-41a0-8db8-0cc487f6e9b8,CON,PCCP_RULE,2.0,Medium
f6e06ff4-6198-418b-9a05-440305dae2a9,CON,PCCP_RULE,2.0,Medium
45f7a72c-f8ed-4832-abb2-9ea7a74bac3b,CON,PCCP_RULE,2.0,Medium
3950c245-33db-4f94-859c-838faac2abe9,CON,PCCP_RULE,2.0,Medium
a7955d15-8665-46e0-9c48-c74697779283,CON,PCCP_RULE,1.0,Low
ecbf03de-8e24-4780-b70d-331f12b94060,CON,PCCP_RULE,1.0,Low
5d68a020-5f4f-4220-bc60-cbc2c40dfbbe,CON,PCCP_RULE,1.0,Low
24e7f864-097c-41cb-a1a4-fa28124c11a9,CON,PCCP_RULE,1.0,Low
548c84f7-2941-4970-b24e-18be77995270,CON,PCCP_RULE,1.0,Low
f6c32e4d-194a-47fd-8b4e-1f1a5d7eadcc,CON,PCCP_RULE,1.0,Low
fd02dc61-4e20-4f8d-96d3-9ab9b8618c85,CON,PCCP_RULE,1.0,Low
d1c861c4-f0a6-434b-b4f9-65b05e5d34b9,CON,PCCP_RULE,1.0,Low
64073a2a-c273-4d1a-8e28-c39c1ac0232f,CON,PCCP_RULE,1.0,Low
117d87c5-6050-4ce1-9797-9a2ec2dd87bb,CON,PCCP_RULE,1.0,Low
a0df5640-6868-4de6-bd5f-5a34259e1d6c,CON,PCCP_RULE,1.0,Low
62e0f00f-28d9-4b5f-99d9-806b06d5693b,CON,PCCP_RULE,3.0,High
ccd4bff7-eff7-48d5-831b-7c46f7c12fcb,CON,PCCP_RULE,2.0,Medium
b7a46dc9-ca58-4c48-b095-96c76d69a72e,CON,PCCP_RULE,1.0,Low
6f141c8c-f4cf-4942-838a-4e8ccf6d4f24,CON,PCCP_RULE,1.0,Low
f0bb198c-9159-47aa-a9ac-8586b5af4167,CON,PCCP_RULE,1.0,Low
01e2095d-75cb-4b4a-87a4-a048c1f6735e,CON,PCCP_RULE,1.0,Low
94159007-0066-456b-b434-20e531df6381,CON,PCCP_RULE,1.0,Low
631bc9e8-4aa1-441a-af07-564fcecd3dd3,CON,PCCP_RULE,1.0,Low
799344f1-a80f-4c94-91f0-5b87dba31d0a,CON,PCCP_RULE,2.0,Medium
9090a47f-974f-4711-87a0-70adc17c03af,CON,PCCP_RULE,1.0,Low
89c7d503-e037-4295-8f77-c4ff1319b714,CON,PCCP_RULE,1.0,Low
1d020780-26c0-49de-bfb1-cad061705ab3,CON,PCCP_RULE,2.0,Medium
b3ee88a2-41af-46df-a23e-411762b74aa6,CON,PCCP_RULE,2.0,Medium
db3a20c0-7e97-407f-a1f0-ac7091616b9c,CON,PCCP_RULE,2.0,Medium
b6bace9f-925c-4481-953f-a0b4f1e343d2,CON,PCCP_RULE,2.0,Medium
b31367e5-a0f4-4930-97cc-613e7939d94e,CON,PCCP_RULE,2.0,Medium
0d358e60-0128-49f7-b6a4-1ffdb81a9005,CON,PCCP_RULE,1.0,Low
6704ac21-87db-4268-b25c-60e9e9701d95,CON,PCCP_RULE,2.0,Medium
8a0a1f87-1ab6-40dd-8d36-cfb33e3677bb,CON,PCCP_RULE,1.0,Low
ba6ad2e4-fffa-43c5-86fb-ecf66528cea0,CON,PCCP_RULE,1.0,Low
db7cd9b1-e9dd-4268-b179-d9b10685c0e9,CON,PCCP_RULE,2.0,Medium
93c57751-b76d-46b8-a9de-9ad2d823487a,CON,PCCP_RULE,2.0,Medium
0871e103-8fbf-4c85-903c-aaf6dede60ea,CON,PCCP_RULE,1.0,Low
33e3b37a-e566-4c78-81d1-9ac64c2ce096,CON,PCCP_RULE,2.0,Medium
9ef499e6-37e7-4553-9bff-aba7e76df61a,CON,PCCP_RULE,1.0,Low
fe299f3e-56ba-400c-8333-2ed95a94a612,CON,PCCP_RULE,2.0,Medium
ba882926-a52d-4ee7-904d-5afe766e64cd,CON,PCCP_RULE,1.0,Low
c17e27aa-c141-42fb-b217-7a6c79f8d906,CON,PCCP_RULE,1.0,Low
d929e529-72b4-4f5b-ac0d-d92828eeda5a,CON,PCCP_RULE,2.0,Medium
cfae91b2-af69-4222-b76d-9ce0f967410a,CON,PCCP_RULE,2.0,Medium
38f1efb2-acbf-4c63-853b-c47956ec45c6,CON,PCCP_RULE,1.0,Low
274e14ee-e755-49e2-83ba-131aafaad297,CON,PCCP_RULE,1.0,Low
3b14ed7a-5e05-45f7-bf40-531271dec16a,CON,PCCP_RULE,1.0,Low
04b480f7-13f2-454a-a2ca-1713b9d6a170,CON,PCCP_RULE,1.0,Low
f085de75-4c0a-4557-9221-3c2110bb6cb0,CON,PCCP_RULE,1.0,Low
19e8eb5d-0b41-4563-89f1-c9df93c4a309,CON,PCCP_RULE,1.0,Low
28ab6334-3f0f-4b23-852d-a330dbc7e041,CON,PCCP_RULE,1.0,Low
aa68df89-2982-4cda-a130-b0d90194b927,CON,PCCP_RULE,1.0,Low
9235315c-ad0d-400a-966d-2dc01159ed8a,CON,PCCP_RULE,2.0,Medium
c63bd02f-59e7-4ac7-a132-f6c2c760db0d,CON,PCCP_RULE,3.0,High
d67934f3-399f-48fc-9168-3cd96c8ab6bf,CON,PCCP_RULE,2.0,Medium
c28c2902-fe28-44fc-95db-1eee32f4d417,CON,PCCP_RULE,2.0,Medium
f8500675-8a9d-4c0c-a320-c794756ed2a8,CON,PCCP_RULE,2.0,Medium
3af9371b-2f21-48e2-9e8b-7778b221ae71,CON,PCCP_RULE,2.0,Medium
74bc03ae-03bf-4c74-b41a-60eca1ea6ae8,CON,PCCP_RULE,2.0,Medium
040a13e0-782f-43c7-9226-e39d090792d9,CON,PCCP_RULE,2.0,Medium
fa187418-d620-4933-8822-8d0b8bf82d4d,CON,PCCP_RULE,2.0,Medium
bbee4f2c-9fbe-4d19-ba47-d380c56ff00c,CON,PCCP_RULE,1.0,Low
530deefc-1cd6-491e-8fee-988dcca0e317,CON,PCCP_RULE,1.0,Low
5d988d1f-ec56-4737-bebe-46a63d9b7346,CON,PCCP_RULE,2.0,Medium
446491c5-c106-47cb-9876-f49b24f358fb,CON,PCCP_RULE,1.0,Low
3ef7ed70-ac68-4130-9884-fad1a739f6ad,CON,PCCP_RULE,2.0,Medium
01526d00-e093-44d3-a23c-67ab6c240083,CON,PCCP_RULE,1.0,Low
e98875c5-01aa-48f4-a6a8-80b941c1c01a,CON,PCCP_RULE,2.0,Medium
ff77c766-8aa2-404d-b80b-53762ed769ab,CON,PCCP_RULE,2.0,Medium
e2890151-ebf7-4464-b97e-feffb556ca72,CON,PCCP_RULE,2.0,Medium
ea1756dc-b516-48f5-a3e5-28fd15492b06,CON,PCCP_RULE,2.0,Medium
47f58894-c404-4a1c-b5fb-631ca1a6ae82,CON,PCCP_RULE,2.0,Medium
3b6c3088-cde0-48df-af80-819adc5ad878,CON,PCCP_RULE,2.0,Medium
d9023426-a6a2-4506-b99f-f491c655ce37,CON,PCCP_RULE,2.0,Medium
df3ca210-407d-4d6a-8613-cfcdb5335226,CON,PCCP_RULE,2.0,Medium
b3d8110d-b180-454e-a2d9-06ba6991fe85,CON,PCCP_RULE,2.0,Medium
cff3dbf2-ac6f-477a-b6d4-5bf867f5e8ff,CON,PCCP_RULE,2.0,Medium
8d8c615b-2dfd-43cf-b93c-5b62fb9fec76,CON,PCCP_RULE,1.0,Low
bf338a54-65b2-4c69-b967-1e75e3687cf7,CON,PCCP_RULE,1.0,Low
38aa9dab-30c6-4e63-97f4-a7afd7db601c,CON,PCCP_RULE,1.0,Low
bf36ed60-fbea-498f-8a7c-aa83fc7eefe6,CON,PCCP_RULE,3.0,High
7aba53ad-9835-4aa9-ac7c-59ee76190386,CON,PCCP_RULE,2.0,Medium
ab9a12da-4c27-44bf-afcf-b70016a5840e,CON,PCCP_RULE,2.0,Medium
e20370e3-7f18-43ba-8f67-835a3fe4a11f,CON,PCCP_RULE,2.0,Medium
85b596c6-887e-4529-bdfa-01f41f3d11ef,CON,PCCP_RULE,2.0,Medium
a9bfb11f-aab0-4ab9-ab4f-e799ba6542ec,CON,PCCP_RULE,1.0,Low
7bcd683b-bb7b-45a9-bb2a-8275a14c1968,CON,PCCP_RULE,2.0,Medium
ff3bb988-a705-41fb-bee9-9e5d3e4eb618,CON,PCCP_RULE,1.0,Low
1c13f8dc-a5a2-4d5e-bed2-99a0707cef22,CON,PCCP_RULE,1.0,Low
f3eb8063-fc93-482b-af2d-b20ec8f9f493,CON,PCCP_RULE,1.0,Low
a34b9195-95c3-4cc0-9142-6bc07fedcfe4,CON,PCCP_RULE,3.0,High
c4d5b6be-26c7-4b25-8edc-2f4ff48e7491,CON,PCCP_RULE,1.0,Low
d5fde764-6641-450b-9d06-87f707ef966c,CON,PCCP_RULE,2.0,Medium
03367f30-c5f2-4fa3-bdb1-5f137cffae1b,CON,PCCP_RULE,1.0,Low
585981e2-185e-4b46-892b-0edff3bc8a13,CON,PCCP_RULE,2.0,Medium
ba61f7d9-3da8-4287-8eff-8c8085f8fead,CON,PCCP_RULE,2.0,Medium
5cf5392f-c369-4e8e-86b1-d2fb1f6df624,CON,PCCP_RULE,1.0,Low
8d656313-d20d-4a9f-8ca2-12eeb56d6f01,CON,PCCP_RULE,3.0,High
7905e65f-6379-4383-b513-78227336d4cc,CON,PCCP_RULE,3.0,High
697f3a32-cb72-4666-9fb2-c97265b5b89c,CON,PCCP_RULE,1.0,Low
e894ad79-6add-4e4a-85fb-cade7dce4fc6,CON,PCCP_RULE,1.0,Low
6abcd625-a303-4592-9d78-40375761b910,CON,PCCP_RULE,1.0,Low
06cc2da5-1087-4bef-ad07-060a3288d1e8,CON,PCCP_RULE,2.0,Medium
f5a1761b-237e-4234-9027-a19f8625b8a1,CON,PCCP_RULE,2.0,Medium
961b208a-fca7-41f0-b19b-ce45d5c66f71,CON,PCCP_RULE,2.0,Medium
b12cbcd9-3e80-4599-85e6-57df3986c6c9,CON,PCCP_RULE,1.0,Low
5714f1ba-6dcc-4055-92a7-671ecf9f34c6,CON,PCCP_RULE,1.0,Low
eda6e134-037b-421e-b088-3c918bbb21a3,CON,PCCP_RULE,1.0,Low
d47c58cf-1c21-48f3-bc61-d72aee847376,CON,PCCP_RULE,2.0,Medium
0cec1370-b90e-4b7f-9205-c50d0b44b5c3,CON,PCCP_RULE,2.0,Medium
758c0edb-c01f-48fe-81e8-7f4f14b1e6be,CON,PCCP_RULE,2.0,Medium
ed588a41-9b65-4bdb-8da0-9769042915fa,CON,PCCP_RULE,2.0,Medium
2680f17f-3884-44b2-8ae6-0900323aca44,CON,PCCP_RULE,2.0,Medium
37e67465-499b-4edf-8b48-b2ad9813b80f,CON,PCCP_RULE,2.0,Medium
7662d48b-fb93-47cc-8429-fff24e0ceef9,CON,PCCP_RULE,2.0,Medium
0fe04f52-ef53-4ae9-967f-3a4feda1a9d5,CON,PCCP_RULE,2.0,Medium
5f681fcc-0679-4889-9f70-32f240707bd9,CON,PCCP_RULE,2.0,Medium
a6514928-9769-423b-b93b-078903eb7d7e,CON,PCCP_RULE,1.0,Low
ea249e6c-9d6c-44e8-827c-3fb9a54d5ad9,CON,PCCP_RULE,2.0,Medium
6bbc6ecb-ed3e-4191-88ca-557d5ffaa53a,CON,PCCP_RULE,1.0,Low
c2022361-167c-4c5a-8fa3-18e718c32a58,CON,PCCP_RULE,2.0,Medium
b89a853b-9622-40a1-b9db-236716088ca6,CON,PCCP_RULE,2.0,Medium
bf788dd8-cddd-4e10-87b5-211cff33d92e,CON,PCCP_RULE,2.0,Medium
4371dde7-d6ac-4aef-9cad-ee80ba5888c1,CON,PCCP_RULE,1.0,Low
2acdd7cc-5291-4bb8-8862-a6153432e1f2,CON,PCCP_RULE,1.0,Low
b6c2ca08-719f-4cf2-a004-b8b8f41b011a,CON,PCCP_RULE,1.0,Low
fe0fb686-9dae-4e16-bb68-ae5d5c9096ae,CON,PCCP_RULE,1.0,Low
4a79928f-0d55-45ff-96ad-3dd8fdd8a832,CON,PCCP_RULE,1.0,Low
328f9ed7-556b-461a-836f-f0d9aa104dac,CON,PCCP_RULE,2.0,Medium
17f7c6a0-7e2b-440a-8a8b-c120393e9d05,CON,PCCP_RULE,2.0,Medium
a154910b-2b4c-4a87-b417-67356ac76c86,CON,PCCP_RULE,2.0,Medium
83d25e46-b3b5-406a-ba2e-057a76e1d52e,CON,PCCP_RULE,1.0,Low
be602e04-6d5f-4333-85fa-60f7ec3f1c68,CON,PCCP_RULE,1.0,Low
94045481-f752-45e7-802c-eeb0d6dcec3a,CON,PCCP_RULE,2.0,Medium
76e6b070-e2f5-4927-95a0-78e04d83491e,CON,PCCP_RULE,1.0,Low
33d00b61-faea-4457-943a-7ce0a9271c0e,CON,PCCP_RULE,1.0,Low
12885977-c87d-4cd1-8ced-1c838329c068,CON,PCCP_RULE,1.0,Low
9a17f307-c36a-4e3f-bbf1-a86987047355,CON,PCCP_RULE,3.0,High
71fb6f4e-23f3-4c3b-a35e-9860bb7b6e60,CON,PCCP_RULE,1.0,Low
27808dab-7a27-4d24-ae07-fe6d4e66b919,CON,PCCP_RULE,2.0,Medium
c0909a59-a2c5-4875-a0b7-6264c00b8c9d,CON,PCCP_RULE,2.0,Medium
97f860a7-c7b0-44d3-9e92-0436ca68361d,CON,PCCP_RULE,2.0,Medium
164d3a9d-ed4f-484a-967d-4f9c57ff2c82,CON,PCCP_RULE,1.0,Low
3f3aa93c-1b49-4e71-a799-4e0c0cedd492,CON,PCCP_RULE,1.0,Low
14a8d1d6-285f-4355-9484-035ab66d8d7c,CON,PCCP_RULE,1.0,Low
d572b0a6-cb8f-4e0b-b529-ebc90a7bba21,CON,PCCP_RULE,2.0,Medium
7158afa6-910a-47ec-847c-efb8da2bc527,CON,PCCP_RULE,3.0,High
faef5d30-f2d2-4815-a851-bce078459356,CON,PCCP_RULE,3.0,High
f65c35b2-6b6d-42ab-bc66-075cb71087a2,CON,PCCP_RULE,2.0,Medium
97dcb41a-d0ac-4efc-9d31-4370997a45bf,CON,PCCP_RULE,3.0,High
ee642e59-db66-465a-981b-74b0e15e7a51,CON,PCCP_RULE,2.0,Medium
e9285d78-4ce4-4c63-b711-cfa3946e251b,CON,PCCP_RULE,2.0,Medium
5b27c005-4467-41ca-8fdd-57e326cf8487,CON,PCCP_RULE,2.0,Medium
57d7ef8b-1f46-412d-b491-0b256e7d385c,CON,PCCP_RULE,3.0,High
1ddad81f-c775-4cc9-add7-1c78eada84f8,CON,PCCP_RULE,2.0,Medium
b99ef65a-9272-429c-bb78-789012f75e83,CON,PCCP_RULE,2.0,Medium
6aff29c0-ea7e-4476-9d0e-e2ede46d2b4e,CON,PCCP_RULE,2.0,Medium
831a8a13-cf8b-42c1-8823-d3a166e80bf4,CON,PCCP_RULE,2.0,Medium
c5751bf4-6514-4429-83dc-48567476f58a,CON,PCCP_RULE,2.0,Medium
5933bcf2-d226-4c3b-b71e-ef97a704cb5a,CON,PCCP_RULE,2.0,Medium
0d50db18-4580-4c7f-a08a-50b50f6f6d7a,CON,PCCP_RULE,1.0,Low
73d406d5-9ebb-491d-9b6c-055df94e8af4,CON,PCCP_RULE,1.0,Low
207f5fe6-7088-443a-942d-9a4b2a50e8cc,CON,PCCP_RULE,3.0,High
f8df39b7-f6b0-4c20-b400-9c29b2350afe,CON,PCCP_RULE,1.0,Low
5063e385-c5fa-49ac-bc37-a6b8bf5dca48,CON,PCCP_RULE,2.0,Medium
11647cb8-2810-4669-969a-4ec792185aef,CON,PCCP_RULE,2.0,Medium
cb273e4e-db38-42f5-8120-c555a7df668f,CON,PCCP_RULE,2.0,Medium
0fec0dfc-f64d-403a-94a4-07b78be2688b,CON,PCCP_RULE,2.0,Medium
69eb3850-b0e6-43ed-8446-24b1111ed325,CON,PCCP_RULE,2.0,Medium
05b8eef9-7f7f-453d-badc-708b1e7f7ba2,CON,PCCP_RULE,2.0,Medium
1d2799a2-426c-45d8-89dd-8c40cedbf847,CON,PCCP_RULE,2.0,Medium
1757c4f5-68a0-4d64-bc65-36d41d05766f,CON,PCCP_RULE,2.0,Medium
64a9cb02-4fb5-41fa-bff1-f1f9e40f8c0c,CON,PCCP_RULE,2.0,Medium
db42d498-fd0e-429b-99c1-67d5e718d373,CON,PCCP_RULE,2.0,Medium
85dc4d8a-87a9-4a70-b3c6-6a93e5d24bd8,CON,PCCP_RULE,2.0,Medium
d01b5688-05a8-4902-a45a-a34887dffbf1,CON,PCCP_RULE,2.0,Medium
9a4f5c62-6eec-4f73-86cc-7b0c568d2db1,CON,PCCP_RULE,2.0,Medium
3173f73c-9a1f-4d35-9b79-f30570da2b71,CON,PCCP_RULE,2.0,Medium
154f52eb-28a8-4fa8-a09d-c970e30af692,CON,PCCP_RULE,2.0,Medium
